product_id,type,sku,name,ean,description,price,special_price,special_from_date,special_to_date,url_key,image,color,weight,set,size
116854,simple,121164_13__,Grooce Shades RS Purple,,Grooce Shades RS,9999.0000,,,,grooce-shades-rs-purple,,113,1.0000,23,
116855,simple,121163_20__,Grooce Shades RS Pink,,Grooce Shades RS,9999.0000,,,,grooce-shades-rs-pink,,106,1.0000,23,
116860,simple,121162_14__,Grooce Shades RS Lime green,,Grooce Shades RS,9999.0000,,,,grooce-shades-rs-lime-green,,112,1.0000,23,
116861,simple,121161_14__,Groove Shades Single Lime green,,Groove Shades Single,9999.0000,,,,groove-shades-single-lime-green,,112,1.0000,23,
116873,simple,121159_8__,Groove Shades Single Green,,Groove Shades Single,9999.0000,,,,groove-shades-single-green-1,,118,1.0000,23,
116880,simple,121157_21__,Groove Shades Single Silver,,Groove Shades Single,9999.0000,,,,groove-shades-single-silver,,105,1.0000,23,
116887,simple,121155_20__,Groove Shades Single Pink,,Groove Shades Single,9999.0000,,,,groove-shades-single-pink-3,,106,1.0000,23,
116980,simple,121151_20__,Groove Shades Single Pink,,Groove Shades Single,9999.0000,,,,groove-shades-single-pink-6,,106,1.0000,23,
118369,simple,120495_22__,Zoo Shades Black,,Zoo Shades,9999.0000,,,,zoo-shades-black-11,,104,1.0000,23,
124329,simple,120168_22__,Zoo Shades Black,,Zoo Shades,9999.0000,,,,zoo-shades-black-12,,104,1.0000,23,
124403,simple,122241_13__,Zoo Shades Purple,,Zoo Shades,9999.0000,,,,zoo-shades-purple-2,,113,1.0000,23,
124654,simple,120555_13__,Zoo Shades Purple,,Zoo Shades,9999.0000,,,,zoo-shades-purple-3,,113,1.0000,23,
130780,simple,120367_20__,Retro Block Pink,,Retro Block,9999.0000,,,,retro-block-pink,,106,1.0000,23,
130813,simple,120499_22__,Zoo Shades Black,,Zoo Shades,9999.0000,,,,zoo-shades-black-13,,104,1.0000,23,
130849,simple,120497_21__,Zoo Shades Silver,,Zoo Shades,9999.0000,,,,zoo-shades-silver-1,,105,1.0000,23,
130853,simple,120373_20__,Retro Checker Pink,,Retro Checker,9999.0000,,,,retro-checker-pink,,106,1.0000,23,
130960,simple,120371_14__,Retro Block Lime green,,Retro Block,9999.0000,,,,retro-block-lime-green,,112,1.0000,23,
130972,simple,120369_9__,Retro Block Yellow,,Retro Block,9999.0000,,,,retro-block-yellow,,117,1.0000,23,
137146,simple,120370_19__,Retro Block Red,,Retro Block,9999.0000,,,,retro-block-red,,107,1.0000,23,
137147,simple,120366_22__,Retro Block Black,,Retro Block,9999.0000,,,,retro-block-black,,104,1.0000,23,
149811,simple,125260_24__,Rope White,,Rope,9999.0000,,,,rope-white,,102,1.0000,23,
149812,simple,125259_13__,Rope Purple,,Rope,9999.0000,,,,rope-purple,,113,1.0000,23,
149813,simple,125258_22__,Rope Black,,Rope,9999.0000,,,,rope-black,,104,1.0000,23,
149814,simple,125257_2__,Spectra Blue,,Spectra,9999.0000,,,,spectra-blue,,19,1.0000,23,
149815,simple,125256_19__,Spectra  Red,,Spectra ,9999.0000,,,,spectra-red,,107,1.0000,23,
149820,simple,125264_2__,Daily Blue,,Daily,9999.0000,,,,daily-blue-1,,19,1.0000,23,
149821,simple,125263_15__,Daily Multi,,Daily,9999.0000,,,,daily-multi,,111,1.0000,23,
149822,simple,125262_15__,Daily Multi,,Daily,9999.0000,,,,daily-multi-1,,111,1.0000,23,
149823,simple,125261_15__,Daily Multi,,Daily,9999.0000,,,,daily-multi-2,,111,1.0000,23,
150425,simple,117552_24__,Groove Shades GStwo White,,Groove Shades GStwo,9999.0000,,,,groove-shades-gstwo-white,,102,1.0000,23,
158779,simple,107303_13__,Purple Half Lens & Black Splatter Paint Purple,,Purple Half Lens & Black Splatter Paint,9999.0000,,,,purple-half-lens-black-splatter-paint-purple,,113,1.0000,23,
158780,simple,107287_13__,Purple Grill Lens Purple,,Purple Grill Lens,9999.0000,,,,purple-grill-lens-purple,,113,1.0000,23,
158781,simple,107665_13__,Half Shutter Shades Pantone Purple Purple,,Half Shutter Shades Pantone Purple,9999.0000,,,,half-shutter-shades-pantone-purple-purple,,113,1.0000,23,
158782,simple,107662_13__,Deluxe Net Shades Purple,,Deluxe Net Shades,9999.0000,,,,deluxe-net-shades-purple,,113,1.0000,23,
158783,simple,112847_13__,Lady Gaga Just Dance Sunglasses Purple,,Lady Gaga Just Dance Sunglasses,9999.0000,,,,lady-gaga-just-dance-sunglasses-purple,,113,1.0000,23,
158784,simple,107768_13__,Hexagon Shades Purple,,Hexagon Shades,9999.0000,,,,hexagon-shades-purple,,113,1.0000,23,
158795,simple,110446_19__,Red Wayfarer Floral Print Red,,Red Wayfarer Floral Print,9999.0000,,,,red-wayfarer-floral-print-red,,107,1.0000,23,
162206,simple,126859_25__,Sunglasses F1139P Beige,,Sunglasses F1139P,9999.0000,,,,sunglasses-f1139p-beige,,276,1.0000,23,
162207,simple,126858_24__,Sunglasses F1139P White,,Sunglasses F1139P,9999.0000,,,,sunglasses-f1139p-white,,102,1.0000,23,
162208,simple,126857_3__,Sunglasses F1139P Brown,,Sunglasses F1139P,9999.0000,,,,sunglasses-f1139p-brown,,20,1.0000,23,
162209,simple,126856_22__,Sunglasses F1139P Black,,Sunglasses F1139P,9999.0000,,,,sunglasses-f1139p-black,,104,1.0000,23,
162210,simple,126855_4__,Sunglasses F1139P Camo,,Sunglasses F1139P,9999.0000,,,,sunglasses-f1139p-camo,,18,1.0000,23,
162219,simple,126854_7__,Sunglasses F1151P Grey,,Sunglasses F1151P,9999.0000,,,,sunglasses-f1151p-grey,,119,1.0000,23,
162220,simple,126853_25__,Sunglasses F1151P Beige,,Sunglasses F1151P,9999.0000,,,,sunglasses-f1151p-beige,,276,1.0000,23,
162221,simple,126852_22__,Sunglasses F1151P Black,,Sunglasses F1151P,9999.0000,,,,sunglasses-f1151p-black,,104,1.0000,23,
162222,simple,126851_2__,Sunglasses F1151P Blue,,Sunglasses F1151P,9999.0000,,,,sunglasses-f1151p-blue,,19,1.0000,23,
162223,simple,126850_23__,Mirror Lens F1105M Turquoise,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-turquoise,,103,1.0000,23,
162224,simple,126849_24__,Mirror Lens F1105M White,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-white,,102,1.0000,23,
162225,simple,126848_20__,Mirror Lens F1105M Pink,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-pink,,106,1.0000,23,
162226,simple,126847_13__,Mirror Lens F1105M Purple,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-purple,,113,1.0000,23,
162227,simple,126846_19__,Mirror Lens F1105M Red,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-red,,107,1.0000,23,
162228,simple,126845_21__,Mirror Lens F1105M Silver,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-silver,,105,1.0000,23,
162229,simple,126844_9__,Mirror Lens F1105M Yellow,,Mirror Lens F1105M,9999.0000,,,,mirror-lens-f1105m-yellow,,117,1.0000,23,
162230,simple,126843_24__,Collection F1241E White,,Collection F1241E,9999.0000,,,,collection-f1241e-white,,102,1.0000,23,
162231,simple,126842_9__,Collection F1241E Yellow,,Collection F1241E,9999.0000,,,,collection-f1241e-yellow,,117,1.0000,23,
162232,simple,126841_22__,Collection F1241E Black,,Collection F1241E,9999.0000,,,,collection-f1241e-black,,104,1.0000,23,
162233,simple,126840_2__,Collection F1241E Blue,,Collection F1241E,9999.0000,,,,collection-f1241e-blue,,19,1.0000,23,
162234,simple,126839_22__,Collection F1241E Black,,Collection F1241E,9999.0000,,,,collection-f1241e-black-3,,104,1.0000,23,
162235,simple,126838_22__,Sunglasses F1206P Black,,Sunglasses F1206P,9999.0000,,,,sunglasses-f1206p-black,,104,1.0000,23,
162236,simple,126837_9__,Sunglasses F1171N Yellow,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-yellow,,117,1.0000,23,
162237,simple,126836_17__,Sunglasses F1171N Orange,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-orange,,109,1.0000,23,
162238,simple,126835_8__,Sunglasses F1171N Green,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-green,,118,1.0000,23,
162239,simple,126834_20__,Sunglasses F1171N Pink,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-pink,,106,1.0000,23,
162240,simple,126833_13__,Sunglasses F1171N Purple,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-purple,,113,1.0000,23,
162241,simple,126832_24__,Sunglasses F1171N White,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-white,,102,1.0000,23,
162242,simple,126831_23__,Sunglasses F1171N Turquoise,,Sunglasses F1171N,9999.0000,,,,sunglasses-f1171n-turquoise,,103,1.0000,23,
162243,simple,126830_23__,Sunglasses F1144P Turquoise,,Sunglasses F1144P,9999.0000,,,,sunglasses-f1144p-turquoise,,103,1.0000,23,
162244,simple,126829_24__,Sunglasses F1144P White,,Sunglasses F1144P,9999.0000,,,,sunglasses-f1144p-white,,102,1.0000,23,
162247,simple,126826_22__,Sunglasses F1144P Black,,Sunglasses F1144P,9999.0000,,,,sunglasses-f1144p-black,,104,1.0000,23,
162248,simple,126825_6__,Fashion Eyewear Collection  F1200E Dark Blue,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-dark-blue,,120,1.0000,23,
162251,simple,126822_19__,Fashion Eyewear Collection  F1200E Red,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-red,,107,1.0000,23,
162254,simple,126819_22__,Fashion Eyewear Collection  F1200E Black,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-black,,104,1.0000,23,
162255,simple,126818_24__,Fashion Eyewear Collection  F1200E White,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-white,,102,1.0000,23,
162256,simple,126817_22__,Fashion Eyewear Collection  F1200E Black,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-black-3,,104,1.0000,23,
162258,simple,126815_9__,Fashion Eyewear Collection  F1200E Yellow,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-yellow,,117,1.0000,23,
162262,simple,126811_3__,Fashion Eyewear Collection  F1200E Brown,,Fashion Eyewear Collection  F1200E,9999.0000,,,,fashion-eyewear-collection-f1200e-brown,,20,1.0000,23,
162265,simple,126808_13__,Sunglasses F1144P Purple,,Sunglasses F1144P,9999.0000,,,,sunglasses-f1144p-purple,,113,1.0000,23,
162266,simple,126807_9__,Sunglasses F1144P Yellow,,Sunglasses F1144P,9999.0000,,,,sunglasses-f1144p-yellow,,117,1.0000,23,
162268,simple,126805_19__,Sunglasses F1144P Red,,Sunglasses F1144P,9999.0000,,,,sunglasses-f1144p-red,,107,1.0000,23,
162269,simple,126804_22__,Sunglasses VE68025 Black,,Sunglasses VE68025,9999.0000,,,,sunglasses-ve68025-black,,104,1.0000,23,
162271,simple,126802_3__,Sunglasses F1206P Brown,,Sunglasses F1206P,9999.0000,,,,sunglasses-f1206p-brown,,20,1.0000,23,
162272,simple,126801_24__,Sunglasses F1206P White,,Sunglasses F1206P,9999.0000,,,,sunglasses-f1206p-white,,102,1.0000,23,
162273,simple,126800_6__,Sunglasses F1206P Dark Blue,,Sunglasses F1206P,9999.0000,,,,sunglasses-f1206p-dark-blue,,120,1.0000,23,
162289,simple,126796_3__,Sunglasses F1157P Brown,,Sunglasses F1157P,9999.0000,,,,sunglasses-f1157p-brown,,20,1.0000,23,
162310,simple,126791_22__,Sunglasses F1157P Black,,Sunglasses F1157P,9999.0000,,,,sunglasses-f1157p-black,,104,1.0000,23,
169367,simple,127964_22__,Zoo Shades Black,,Zoo Shades,9999.0000,,,,zoo-shades-black-14,,104,1.0000,23,
169368,simple,127965_2__,Zoo Shades Blue,,Zoo Shades,9999.0000,,,,zoo-shades-blue-1,,19,1.0000,23,
169369,simple,127966_24__,Zoo Shades White,,Zoo Shades,9999.0000,,,,zoo-shades-white-4,,102,1.0000,23,
