category_id,products_id
8,117502
8,117718
8,117719
8,117959
8,117960
8,118040
8,118072
8,118092
8,118206
8,118370
8,121533
8,121534
8,121535
8,121536
8,121537
8,121538
8,121539
8,121540
8,121541
8,121699
8,121700
8,121773
8,121853
8,121854
8,121855
8,121856
8,121867
8,121868
8,121869
8,121870
8,121871
8,121872
8,121873
8,121910
8,121911
8,122351
8,122352
8,122353
8,122354
8,122355
8,122356
8,122357
8,122358
8,122615
8,122616
8,122623
8,122624
8,122625
8,122626
8,122627
8,122628
8,122629
8,122633
8,122634
8,122786
8,122787
8,122788
8,122789
8,122790
8,122882
8,122948
8,122949
8,122950
8,123014
8,123307
8,123398
8,123673
8,123674
8,123675
8,123676
8,123677
8,123678
8,123679
8,123680
8,123681
8,123682
8,123683
8,123684
8,123689
8,123735
8,123736
8,123737
8,123864
8,124012
8,124377
8,124780
8,125129
8,125130
8,125267
8,125282
8,126694
8,126695
8,126696
8,126697
8,126698
8,126699
8,126700
8,126701
8,126702
8,126703
8,126704
8,126705
8,126706
8,126707
8,126708
8,126709
8,126710
8,126711
8,126712
8,126713
8,126714
8,126715
8,126716
8,126717
8,126718
8,126719
8,126720
8,126721
8,126722
8,126723
8,126724
8,126725
8,126726
8,126727
8,126728
8,126729
8,126730
8,126731
8,126732
8,126733
8,126734
8,126735
8,126736
8,126737
8,126738
8,126739
8,126740
8,126902
8,126903
8,126905
8,126911
8,126919
8,127014
8,127291
8,127760
8,127896
8,133703
8,133704
8,133705
8,133706
8,133708
8,133709
8,133710
8,133711
8,133713
8,133714
8,133715
8,133716
8,133717
8,133718
8,133719
8,133720
8,133721
8,133722
8,133723
8,133724
8,133725
8,133726
8,133728
8,133729
8,133730
8,136588
8,136591
8,136593
8,136594
8,136595
8,136598
8,136600
8,136629
8,136631
8,137072
8,137073
8,137075
8,137076
8,137077
8,137079
8,137080
8,137105
8,137120
8,137121
8,137122
8,137128
8,137129
8,137130
8,137139
8,137140
8,137144
8,137145
8,137149
8,137156
8,137158
8,137159
8,137160
8,137161
8,137162
8,137163
8,137164
8,137165
8,137166
8,137167
8,137168
8,137169
8,137170
8,137171
8,137172
8,137177
8,137178
8,137233
8,137234
8,137235
8,137236
8,137237
8,137238
8,137239
8,137810
8,137956
8,137957
8,138498
8,139062
8,142364
8,142395
8,144232
8,144235
8,144487
8,144504
8,145023
8,145395
8,147414
8,147417
8,147420
8,148003
8,148519
8,148522
8,148525
8,148531
8,148542
8,148589
8,149353
8,149372
8,149508
8,149924
8,150380
8,150381
8,150426
8,150430
8,150614
8,151063
8,151068
8,151071
8,151074
8,151085
8,151152
8,151153
8,151154
8,151155
8,151160
8,151161
8,151162
8,151661
8,151662
8,151663
8,151664
8,151665
8,152008
8,152015
8,152029
8,152037
8,152079
8,152086
8,152093
8,152100
8,152107
8,152283
8,152292
8,152299
8,152306
8,152313
8,152320
8,152356
8,152363
8,152370
8,152377
8,152384
8,152391
8,152398
8,152433
8,152515
8,152523
8,152538
8,152546
8,152554
8,152562
8,152570
8,152578
8,152586
8,152609
8,152617
8,152701
8,152742
8,152757
8,152773
8,152780
8,152834
8,152841
8,152849
8,152873
8,152918
8,152937
8,153612
8,153650
8,153704
8,153711
8,153778
8,153880
8,153959
8,154202
8,158728
8,158769
8,158772
8,158785
8,158788
8,158886
8,159008
8,159011
8,159014
8,159845
8,159860
8,159959
8,159976
8,159979
8,159998
8,160001
8,160055
8,160070
8,160120
8,160128
8,160131
8,160197
8,160376
8,160710
8,160713
8,160726
8,160728
8,161242
8,161245
8,161255
8,161258
8,161261
8,161264
8,161395
8,161398
8,161402
8,161406
8,161551
8,161554
8,161557
8,161909
8,162070
8,162329
8,162335
8,162346
8,165247
8,165250
8,165253
8,165256
8,165270
8,165273
8,165276
8,165279
8,165285
8,165288
8,165291
8,165294
8,165297
8,165353
8,165356
8,165362
8,165365
8,165386
8,165389
8,165962
8,165965
8,165968
8,165971
8,165974
8,165977
8,165980
8,165983
8,165986
8,165989
8,165993
8,165997
8,166000
8,166003
8,166006
8,166009
8,166012
8,166015
8,166018
8,166021
8,166024
8,166027
8,166030
8,166033
8,166036
8,166039
8,166042
8,166045
8,166048
8,166051
8,166054
8,166057
8,166060
8,166653
8,166692
8,166695
8,166978
8,168049
8,168104
8,168640
8,168777
8,168781
8,168789
8,168794
8,168917
8,168975
8,169081
8,169084
8,169095
8,169098
8,169676
8,169682
8,169699
8,169708
8,169711
8,169894
8,170089
8,170663
8,170700
8,170703
8,170706
8,170709
8,170712
8,170715
8,170727
8,170730
8,170874
8,170875
8,170878
8,170985
8,170988
8,170991
8,170994
8,170997
8,171000
8,171003
8,171026
8,171030
8,171034
8,171046
8,171050
8,171054
8,171058
8,171122
8,171208
8,171211
8,171214
8,171583
8,171701
8,171967
8,171971
8,171975
8,171979
8,171983
8,171987
8,172396
8,172400
8,173013
8,173016
8,173021
8,173024
8,173139
8,173141
8,173142
8,173297
8,173300
8,173303
8,173306
8,173312
8,173315
8,173321
8,173324
8,173327
8,173330
8,173333
8,173401
8,173413
8,174710
8,175421
8,176164
8,176210
8,176211
8,176475
8,176594
8,176743
8,176744
8,176745
8,176746
8,179095
8,179098
8,179101
8,179104
8,179107
8,179110
8,179592
8,179627
8,179628
8,179629
8,181286
8,183213
8,183227
8,183230
8,183247
8,183251
8,183254
8,183257
8,183267
8,183692
8,183695
8,183698
8,183702
8,183703
8,183704
8,183931
8,184210
8,184213
8,184384
8,184387
8,184467
8,184510
8,184574
8,184579
8,184582
8,184595
8,184602
8,184608
8,184626
8,184629
8,184636
8,184639
8,184695
8,184698
8,184735
8,184763
8,184953
8,185014
8,185015
8,185018
8,185019
8,185020
8,185023
8,185025
8,185026
8,185027
8,185028
8,185030
8,185031
8,185032
8,185035
8,185036
8,185042
8,185043
8,185427
8,185477
8,185478
8,185479
8,185511
8,185546
8,185594
8,185597
8,185609
8,185612
8,185615
8,185618
8,185637
8,185640
8,185643
8,185913
8,185914
8,186384
8,186406
8,186433
8,186466
8,186475
8,186562
8,186565
8,186568
8,186571
8,186574
8,186577
8,186580
8,186635
8,186692
8,187362
8,187363
8,187598
8,188264
8,188268
8,188271
8,188633
8,188914
8,188915
8,188916
8,188917
8,188918
8,188919
8,188920
8,188921
8,188922
8,188923
8,188924
8,188925
8,188926
8,188927
8,188930
8,188931
8,188933
8,188934
8,188935
8,188936
8,188937
8,188938
8,188939
8,188940
8,188941
8,188942
8,188943
8,188944
8,188945
8,188947
8,188948
8,188954
8,188956
8,188961
8,188964
8,188965
8,188967
8,188968
8,188969
8,188980
8,188982
8,188983
8,188985
8,188986
8,188988
8,188990
8,188999
8,189011
8,189014
8,189015
8,189016
8,189017
8,189018
8,189019
8,189021
8,189022
8,189023
8,189024
8,189025
8,189026
8,189027
8,189028
8,189029
8,189030
8,189065
8,189081
8,189082
8,189209
8,189243
8,189558
8,189561
8,189590
8,189593
8,189596
8,189599
8,189602
8,189607
8,189610
8,189613
8,189616
8,189619
8,189622
8,189625
8,189626
8,189629
8,189630
8,189633
8,189636
8,189639
8,189642
8,189645
8,189648
8,189651
8,189654
8,189657
8,191240
8,194010
8,194017
8,194021
8,194128
8,194165
8,194166
8,194173
8,194203
8,194287
8,194304
8,194310
8,194378
8,194379
8,194380
8,194550
8,194583
8,194612
8,194613
8,194615
8,194655
8,194694
8,194696
8,194697
8,194698
8,194891
8,194894
8,194902
8,194917
8,194920
8,194928
8,194931
8,194941
8,194943
8,194945
8,194984
8,195498
8,195618
8,195919
8,195922
8,196123
8,196126
8,197046
8,197422
8,197425
8,197838
8,197864
8,197978
8,198099
8,198104
8,198108
8,198112
8,198118
8,198139
8,198143
8,198146
8,198149
8,198151
8,198153
8,198155
8,198156
8,198172
8,198173
8,198174
8,198361
8,198362
8,198363
8,198364
8,198365
8,198367
8,198368
8,198369
8,198370
8,198392
8,198393
8,198403
8,198404
8,198411
8,198412
8,198413
8,198414
8,198415
8,198416
8,198417
8,198418
8,198420
8,198422
8,198424
8,198426
8,198427
8,198428
8,199492
8,199508
8,199513
8,199517
8,200266
8,200326
8,202028
8,202031
8,202034
8,202037
8,202040
8,202043
8,202046
8,202049
8,202052
8,202063
8,202165
8,202187
8,202190
8,202235
8,202238
8,202250
8,202253
8,202256
8,202257
8,202292
8,202311
8,202330
8,202340
8,202367
8,202371
8,202375
8,202378
8,202382
8,202385
8,202389
8,202392
8,202396
8,202424
8,202427
8,202430
8,202442
8,202445
8,202448
8,202451
8,202480
8,202485
8,202574
8,202575
8,202579
8,202589
8,202594
8,202595
8,202596
8,202597
8,202598
8,202599
8,202601
8,202606
8,202618
8,202619
8,202715
8,202716
8,202720
8,202722
8,202729
8,202743
8,202759
8,202891
8,202892
8,202893
8,202894
8,202901
8,202902
8,202903
8,202905
8,202907
8,202908
8,202909
8,202910
8,202911
8,202912
8,202913
8,202914
8,202915
8,202917
8,202918
8,202919
8,202920
8,202921
8,202922
8,202923
8,202924
8,202925
8,202926
8,202927
8,202928
8,202929
8,202930
8,202931
8,202933
8,202935
8,203645
8,203649
8,203653
8,203654
8,203655
8,203656
8,203661
8,208137
8,213144
8,213145
8,213243
8,213244
8,213296
8,213297
8,213298
8,213299
8,213306
8,214797
8,215166
8,215167
8,215168
8,215169
8,215170
8,215171
8,215172
8,215173
8,215174
8,215175
8,215177
8,215178
8,215179
8,215180
8,215181
8,215183
8,215184
8,215185
8,215186
8,215187
8,215188
8,215191
8,215192
8,215193
8,215194
8,215195
8,215196
8,215198
8,215199
8,215209
8,215210
8,215211
8,215212
8,215213
8,215214
8,215215
8,215216
8,215217
8,215219
8,215220
8,215221
8,215222
8,215223
8,215224
8,215225
8,215226
8,215227
8,215228
8,215229
8,215230
8,215233
8,215234
8,215235
8,215236
8,215238
8,215239
8,215240
8,215243
8,215245
8,215247
8,215248
8,215249
8,215250
8,215251
8,215252
8,215253
8,215255
8,215257
8,215259
8,215260
8,215261
8,215262
8,215263
8,215265
8,215267
8,215268
8,215269
8,215270
8,215271
8,215273
8,215275
8,215276
8,215277
8,215279
8,215280
8,215282
8,215283
8,215302
8,215303
8,215509
8,215510
8,215541
8,215544
8,215985
8,215991
8,216021
8,216022
8,216023
8,216024
8,216026
8,216027
8,216028
8,216029
8,216031
8,216032
8,216033
8,216034
8,216036
8,216037
8,216048
8,216049
8,216496
8,216499
8,216502
8,216505
8,216508
8,216511
8,216514
8,216517
8,216521
8,216525
8,216529
8,216533
8,216537
8,216541
8,216545
8,216549
8,216553
8,216557
8,216561
8,216619
8,216622
8,216625
8,216628
8,216631
8,216634
8,216637
8,216640
8,216643
8,216646
8,216649
8,216820
8,216821
8,216822
8,216823
8,216825
8,216826
8,216827
8,216828
8,216829
8,216830
8,216831
8,216835
8,216836
8,216839
8,216840
8,216841
8,216842
8,216844
8,216845
8,216846
8,216847
8,216849
8,216851
8,216853
8,216854
8,216855
8,216857
8,216858
8,216859
8,216861
8,216862
8,216864
8,216865
8,216866
8,216867
8,216868
8,216869
8,216870
8,216871
8,216872
8,216874
8,217210
8,217211
8,217230
8,217330
8,217358
8,217398
8,217421
8,217458
8,221198
8,221201
8,221204
8,221207
8,221210
8,221213
8,223092
8,223103
8,223118
8,223341
8,223342
8,223350
8,223352
8,223354
8,223355
8,223376
8,223381
8,223384
8,223387
8,223394
8,223395
8,223398
8,223401
8,223404
8,223407
8,223410
8,223473
8,223476
8,223479
8,223482
8,223485
8,223488
8,223492
8,223496
8,223500
8,223504
8,223508
8,223523
8,223524
8,223525
8,223528
8,223531
8,223534
8,223537
8,223540
8,223543
8,223546
8,223549
8,223552
8,223555
8,223558
8,223561
8,223600
8,223603
8,223604
8,223605
8,223608
8,223611
8,223635
8,223636
8,223639
8,223643
8,223901
8,223914
8,223919
8,223921
8,223925
8,224033
8,224108
8,224111
8,224114
8,224117
8,224120
8,224123
8,224126
8,224129
8,224133
8,224251
8,224274
8,224277
8,224279
8,224307
8,224310
8,224313
8,224321
8,224324
8,224327
8,224330
8,224334
8,224337
8,224358
8,224634
8,224637
8,224663
8,224670
8,224673
8,224679
8,224680
8,224917
8,224918
8,224919
8,224920
8,224921
8,224922
8,224923
8,224924
8,224925
8,224926
8,225143
8,225144
8,225145
8,225146
8,225147
8,225148
8,225149
8,225150
8,225151
8,225152
8,225153
8,225154
8,225155
8,225156
8,225157
8,225158
8,225162
8,225163
8,225164
8,225166
8,225169
8,225170
8,225171
8,225172
8,225173
8,225205
8,225223
8,226710
8,226719
8,226737
8,226747
8,226756
8,226783
8,226801
8,226819
8,226837
8,226846
8,226855
8,226864
8,226891
8,226965
8,226974
8,226983
8,226992
8,227046
8,227082
8,227091
8,227100
8,227109
8,227127
8,227154
8,227163
8,227172
8,227181
8,227190
8,227199
8,227208
8,227217
8,227226
8,227235
8,227371
8,227374
8,227382
8,227396
8,227404
8,227421
8,227430
8,227434
8,227773
8,227774
8,227775
8,227845
8,227848
8,227852
8,227854
8,227877
8,227879
8,227911
8,227915
8,227919
8,227923
8,227926
8,227930
8,227934
8,227938
8,227942
8,227946
8,227950
8,227954
8,227958
8,227962
8,227966
8,227970
8,227974
8,227978
8,228004
8,228031
8,228091
8,228120
8,228171
8,229284
8,229289
8,229292
8,229305
8,229308
8,229311
8,229314
8,229317
8,229321
8,229398
8,229444
8,229453
8,229508
8,229560
8,230928
8,230933
8,230949
8,230955
8,230960
8,230961
8,230968
8,230971
8,231102
8,231103
8,231104
8,231105
8,231106
8,231107
8,231108
8,231109
8,231110
8,231111
8,231112
8,231113
8,231114
8,231115
8,231116
8,231117
8,231118
8,231119
8,231120
8,231121
8,231122
8,231123
8,231124
8,231125
8,231126
8,231127
8,231128
8,231129
8,231130
8,231131
8,231132
8,231133
8,231134
8,231135
8,231136
8,231137
8,231138
8,231139
8,231140
8,231141
8,231142
8,231143
8,231144
8,231145
8,231146
8,231147
8,231148
8,231149
8,231150
8,231151
8,231152
8,231153
8,231154
8,231155
8,231156
8,231157
8,231158
8,231159
8,231160
8,231161
8,231162
8,231163
8,231164
8,231165
8,231166
8,231167
8,231168
8,231169
8,231170
8,231171
8,231172
8,231173
8,231174
8,231178
8,231179
8,231181
8,231184
8,231185
8,231186
8,231188
8,231190
8,231269
8,232236
8,232237
8,232240
8,232243
8,232288
8,232294
8,232295
8,232298
8,232302
8,232314
8,235250
8,235794
8,237859
8,237860
8,237861
8,237862
8,237863
8,237864
8,237865
8,237866
8,237867
8,237868
8,237869
8,237870
8,237871
8,237872
8,237873
8,237874
8,237875
8,237876
8,237877
8,237878
8,237879
8,237880
8,240062
8,240063
8,240064
8,240065
8,240066
8,240067
8,240068
8,240069
8,240070
8,240071
8,240072
8,240073
8,240074
8,240075
8,240076
8,240077
8,240248
8,240249
8,240250
8,240251
8,240252
8,240253
8,240254
8,240255
8,240256
8,240257
8,240258
8,240259
8,240260
8,240261
8,240262
8,240263
8,240264
8,240265
8,240266
8,240267
8,240268
8,240269
8,240270
8,240271
8,240272
8,240273
8,240274
8,240275
8,240276
8,240277
8,240278
8,240279
8,240280
8,240341
8,240343
8,240344
8,240349
8,240355
8,240356
8,240357
8,240358
8,240359
8,240360
8,240362
8,240364
8,240365
8,240366
8,240368
8,240369
8,240371
8,240372
8,240376
8,241352
8,241353
8,241354
8,241355
8,241356
8,241357
8,241358
8,242148
8,242149
8,242150
8,242151
8,242152
8,242153
8,242328
8,242580
8,242581
8,242931
8,242942
8,242945
8,242946
8,242947
8,244610
8,244611
8,244612
8,244613
8,244679
8,244681
8,244682
8,244683
8,244685
8,244686
8,244689
8,244690
8,244691
8,244693
8,244696
8,244700
8,244704
8,244705
8,246394
8,250168
8,250169
8,250170
8,250171
8,250172
8,250173
8,250174
8,250175
8,250176
8,250177
8,250178
8,250179
8,250180
8,250181
8,250182
8,250183
8,250184
8,250185
8,250186
8,250187
8,250188
8,250189
8,250190
8,250191
8,250192
8,250193
8,250194
8,250195
8,250196
8,250197
8,250198
8,250199
8,250200
8,250202
8,250203
8,250204
8,250205
8,250206
8,250207
8,250208
8,250209
8,250210
8,250211
8,250212
8,250213
8,250214
8,250215
8,250216
8,250217
8,250218
8,250219
8,250220
8,250228
8,250229
8,251681
8,251682
8,251683
8,251684
8,251685
8,251686
8,251687
8,251688
8,251689
8,251690
8,251691
8,251692
8,251695
8,251696
8,251697
8,251698
8,251699
8,251700
8,251701
8,251703
8,251704
8,251705
8,251706
8,251707
8,251708
8,251709
8,251710
8,251711
8,251712
8,251713
8,251714
8,251715
8,251716
8,251717
8,251718
8,251719
8,251720
8,251721
8,251722
8,251725
8,251726
8,252309
8,252310
8,252312
8,252395
8,252479
8,252592
8,252593
8,252594
8,252595
8,252596
8,252597
8,252598
8,252599
8,252600
8,252601
8,252602
8,252603
8,252604
8,252605
8,252606
8,252607
8,252608
8,252609
8,252610
8,252611
8,252612
8,252613
8,252614
8,252615
8,252616
8,252617
8,252618
8,252619
8,252620
8,252621
8,252622
8,252623
8,252626
8,252629
8,252632
8,252635
8,252638
8,252641
8,252644
8,252647
8,252650
8,252653
8,252656
8,252659
8,252660
8,252661
8,252662
8,252663
8,252664
8,252665
8,252666
8,252667
8,252668
8,252669
8,252670
8,252671
8,252672
8,252673
8,252674
8,252675
8,252676
8,252677
8,252678
8,252679
8,252680
8,252681
8,252682
8,252683
8,252684
8,252685
8,252686
8,252687
8,252688
8,252689
8,252690
8,252691
8,252692
8,252693
8,252694
8,252695
8,252696
8,252697
8,252698
8,252699
8,252700
8,252701
8,252702
8,252703
8,252704
8,252705
8,252706
8,252707
8,252708
8,252709
8,252710
8,252711
8,252712
8,252713
8,252714
8,252715
8,252716
8,252717
8,252718
8,252719
8,252720
8,252721
8,252722
8,252723
8,252724
8,252725
8,252726
8,252727
8,252728
8,252729
8,252730
8,252731
8,252732
8,252733
8,252734
8,253350
8,253351
8,253352
8,254075
8,254076
8,254077
8,254078
8,254079
8,254080
8,254081
8,254082
8,254083
8,254084
8,254085
8,254086
8,254087
8,254088
8,254089
8,254090
8,254091
8,254092
8,254093
8,254094
8,254229
8,254349
8,254350
8,254351
8,254422
8,254425
8,254428
8,254431
8,254434
8,254437
8,254440
8,254443
8,254446
8,254449
8,254452
8,254455
8,254458
8,254464
8,254470
8,254473
8,254476
8,254479
8,254482
8,254485
8,254488
8,254491
8,254494
8,254497
8,254500
8,254503
8,254507
8,254508
8,254509
8,254510
8,254514
8,254515
8,254517
8,254519
8,254521
8,254522
8,254523
8,254524
8,254532
8,254540
8,254548
8,254556
8,254564
8,254572
8,254580
8,254588
8,254589
8,254702
8,254705
8,254773
8,254774
8,254775
8,254776
8,254777
8,254778
8,254779
8,254780
8,254781
8,254782
8,254783
8,254784
8,254785
8,254786
8,254787
8,254788
8,254789
8,254790
8,254791
8,254792
8,254793
8,254794
8,254801
8,254802
8,254803
8,254804
8,254805
8,254806
8,254807
8,254808
8,254809
8,254810
8,254811
8,254812
8,254813
8,254814
8,254815
8,254816
8,254817
8,254818
8,254819
8,254820
8,254821
8,254822
8,254823
8,254824
8,254825
8,254826
8,255037
8,255040
8,255451
8,255461
8,255462
8,255463
8,255464
8,255465
8,255466
8,255467
8,255468
8,255469
8,255470
8,255480
8,255490
8,255500
8,255501
8,255502
8,255503
8,255504
8,255505
8,255506
8,255507
8,255508
8,255509
8,255510
8,255511
8,255512
8,255513
8,255522
8,255523
8,255524
8,255525
8,255526
8,255527
8,255528
8,255529
8,255530
8,256203
8,256649
8,256650
8,256665
8,256750
8,256758
8,256766
8,256774
8,256782
8,256790
8,256798
8,256806
8,256814
8,256822
8,256837
8,256854
8,256855
8,257061
8,257062
8,257063
8,257064
8,257078
8,257079
8,257087
8,257102
8,257114
8,257115
8,257116
8,257117
8,257118
8,257119
8,257120
8,257121
8,257122
8,257123
8,257124
8,257125
8,257126
8,257127
8,257128
8,257129
8,257130
8,257131
8,257132
8,257133
8,257134
8,257135
8,257136
8,257137
8,257138
8,257139
8,257140
8,257141
8,257142
8,257143
8,257150
8,257151
8,257152
8,257153
8,257154
8,257155
8,257156
8,257157
8,257158
8,257159
8,257160
8,257161
8,257162
8,257163
8,257164
8,257165
8,257166
8,257274
8,257308
8,257431
8,257459
8,257480
8,257481
8,257482
8,257483
8,257484
8,257510
8,257547
8,257552
8,257586
8,257591
8,257595
8,257596
8,257597
8,257604
8,257605
8,257626
8,257627
8,257630
8,257633
8,257634
8,257640
8,257666
8,257687
8,257690
8,257726
8,257773
8,257776
8,258729
8,258730
8,258731
8,258732
8,258733
8,258734
8,258735
8,258736
8,258737
8,258738
8,258739
8,259068
8,259071
8,259316
8,259317
8,259318
8,259319
8,259320
8,259321
8,259322
8,259323
8,259331
8,259332
8,259603
8,259604
8,259605
8,259606
8,259607
8,259608
8,259609
8,259610
8,259611
8,259612
8,259613
8,259685
8,259686
8,259694
8,259695
8,259696
8,259697
8,259698
8,259699
8,266222
8,266462
8,266463
8,266464
8,266465
8,266466
8,266467
8,266468
8,266469
8,266470
8,266471
8,266589
8,266640
8,266641
8,266642
8,266643
8,266644
8,266645
8,266646
8,266647
8,266648
8,266651
8,266654
8,266657
8,266660
8,266663
8,266666
8,266669
8,266672
8,266675
8,266678
8,266681
8,266684
8,266687
8,266690
8,266693
8,266696
8,266699
8,266702
8,266705
8,266708
8,266711
8,266714
8,266717
8,266720
8,266721
8,266722
8,266723
8,266724
8,266725
8,266726
8,266727
8,266728
8,266729
8,266730
8,266731
8,266732
8,266733
8,266734
8,266735
8,266736
8,266737
8,266738
8,266739
8,266740
8,266741
8,266742
8,266743
8,266744
8,266745
8,266746
8,266747
8,266748
8,266749
8,266750
8,266751
8,266752
8,266753
8,266754
8,266755
8,266756
8,266757
8,266758
8,266759
8,266760
8,266761
8,266762
8,266765
8,266768
8,266771
8,266774
8,266777
8,266780
8,266843
8,266844
8,266845
8,266909
8,266910
8,267013
8,267019
8,267695
8,267725
8,267726
8,267727
8,267728
8,267756
8,267757
8,267758
8,267759
8,268156
8,268160
8,268187
8,268290
8,268291
8,268295
8,268299
8,268403
8,268404
8,268405
8,268406
8,268407
8,268411
8,268412
8,268413
8,268414
8,268415
8,268421
8,268427
8,268431
8,268432
8,268433
8,268434
8,268450
8,268451
8,268457
8,268613
8,268710
8,268711
8,268722
8,268728
8,268729
8,268735
8,268742
8,268743
8,268744
8,268745
8,268746
8,268747
8,268748
8,268783
8,268784
8,268785
8,268786
8,268787
8,268788
8,268791
8,268792
8,269195
8,269197
8,269198
8,269440
8,271144
8,271150
8,273246
8,273253
8,273257
8,273263
8,274357
8,274358
8,274359
8,274360
8,274361
8,274362
8,274363
8,274364
8,274365
8,274366
8,274367
8,274368
8,274369
8,274370
8,274371
8,274372
8,274373
8,274374
8,274375
8,274376
8,274377
8,274378
8,274379
8,274381
8,274382
8,274383
8,274384
8,274385
8,274386
8,274387
8,274388
8,274389
8,274390
8,274391
8,274392
8,274393
8,274394
8,274395
8,274396
8,274397
8,274398
8,274399
8,274400
8,274401
8,274402
8,274403
8,274404
8,274405
8,274406
8,274407
8,274408
8,274409
8,274410
8,274411
8,274412
8,274413
8,274414
8,274415
8,274416
8,274417
8,274418
8,274419
8,274420
8,274421
8,274422
8,274423
8,274424
8,274425
8,274426
8,274427
8,274428
8,274429
8,274430
8,274431
8,274432
8,274433
8,274434
8,274453
8,274454
8,274455
8,274456
8,274457
8,274458
8,274459
8,274460
8,274461
8,274462
8,274463
8,274464
8,274465
8,274466
8,274467
8,274468
8,274469
8,274470
8,274471
8,274472
8,274473
8,274474
8,274475
8,274476
8,274477
8,274478
8,274479
8,274480
8,274481
8,274482
8,274483
8,274484
8,274485
8,274486
8,274487
8,274488
8,274489
8,274490
8,274491
8,274492
8,274493
8,274494
8,274495
8,274496
8,274497
8,274498
8,274499
8,274500
8,274501
8,274502
8,274503
8,274504
8,274505
8,274506
8,274507
8,274508
8,274509
8,274510
8,274511
8,274512
8,274513
8,274514
8,274515
8,274516
8,274517
8,274518
8,274603
8,274605
8,274606
8,274607
8,274608
8,274609
8,274610
8,274611
8,274612
8,274613
8,274614
8,274615
8,274616
8,274617
8,274619
8,274620
8,274672
8,274673
8,274731
8,274732
8,274733
8,274734
8,274735
8,274739
8,274740
8,275370
8,275514
8,275807
8,275835
8,276038
8,276039
8,276040
8,276207
8,276208
8,276227
8,276228
8,276229
8,276230
8,276231
8,276232
8,276293
8,276294
8,276295
8,276296
8,276297
8,276298
8,276299
8,276300
8,276301
8,276302
8,276303
8,276304
8,276305
8,276314
8,276322
8,276330
8,276338
8,276346
8,276354
8,276362
8,276370
8,276378
8,276386
8,276394
8,276402
8,276410
8,276413
8,276414
8,276415
8,276416
8,276441
8,276442
8,276443
8,276444
8,276445
8,276448
8,276456
8,276464
8,276465
8,276466
8,276467
8,276468
8,276469
8,276470
8,276471
8,276472
8,276473
8,276474
8,276475
8,276476
8,276477
8,276478
8,276479
8,276876
8,277056
8,277405
8,277510
8,277519
8,277520
8,277521
8,277522
8,277523
8,277524
8,277525
8,277526
8,277528
8,277529
8,277530
8,277531
8,277532
8,277533
8,277623
8,277625
8,280354
8,281351
8,281352
8,281353
8,281354
8,281588
8,281589
8,281590
8,281594
8,283249
8,283250
8,283251
8,283252
8,283253
8,283254
8,283255
8,283256
8,283258
8,283259
8,283260
8,283261
8,283262
8,283263
8,283372
8,283373
8,283456
8,283460
8,283471
8,283482
8,283493
8,283504
8,283515
